Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25399871,WGS,296,2819867819,PRJNA997821,SAMN36691328,Metagenome or environmental,962357152,UNIVERSIDAD DE LEON,2020-01-21,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136336,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 5 - Non_food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2290,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:37:00Z,1,MASTER_WP4_CSIC_2__P2290,SRP451052
SRR25399872,WGS,296,15634099324,PRJNA997821,SAMN36691327,Metagenome or environmental,5291939779,UNIVERSIDAD DE LEON,2020-01-21,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136335,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 5 - Non_food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2288,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:53:00Z,1,MASTER_WP4_CSIC_2__P2288,SRP451052
SRR25399873,WGS,295,12018771494,PRJNA997821,SAMN36691326,Metagenome or environmental,4112728369,UNIVERSIDAD DE LEON,2020-01-21,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136334,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 5 - Non_food_contact - Processing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2284,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:02:00Z,1,MASTER_WP4_CSIC_2__P2284,SRP451052
SRR25399874,WGS,291,6945834962,PRJNA997821,SAMN36691325,Metagenome or environmental,2388951544,UNIVERSIDAD DE LEON,2020-01-23,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136333,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Non_food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2279,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:07:00Z,1,MASTER_WP4_CSIC_2__P2279,SRP451052
SRR25399875,WGS,300,8818463852,PRJNA997821,SAMN36691028,Metagenome or environmental,3130124366,UNIVERSIDAD DE LEON,2020-01-15,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136332,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 8 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P283_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:55:00Z,1,MASTER_WP4_CSIC_1__P283_73321,SRP451052
SRR25399876,WGS,292,11654731974,PRJNA997821,SAMN36691324,Metagenome or environmental,3990612710,UNIVERSIDAD DE LEON,2020-01-23,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136331,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Non_food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2277,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:44:00Z,1,MASTER_WP4_CSIC_2__P2277,SRP451052
SRR25399877,WGS,294,8537388364,PRJNA997821,SAMN36691323,Metagenome or environmental,2897242937,UNIVERSIDAD DE LEON,2020-01-23,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136330,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 4 - Non_food_contact - Processing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2273,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:30:00Z,1,MASTER_WP4_CSIC_2__P2273,SRP451052
SRR25399878,WGS,298,8974217566,PRJNA997821,SAMN36691322,Metagenome or environmental,3076206887,UNIVERSIDAD DE LEON,2020-01-29,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136329,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 3 - Non_food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2268,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:00:00Z,1,MASTER_WP4_CSIC_2__P2268,SRP451052
SRR25399879,WGS,296,3973422369,PRJNA997821,SAMN36691319,Metagenome or environmental,1369313337,UNIVERSIDAD DE LEON,2020-02-03,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136328,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Non_food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2257,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:56:00Z,1,MASTER_WP4_CSIC_2__P2257,SRP451052
SRR25399880,WGS,293,4588693753,PRJNA997821,SAMN36691318,Metagenome or environmental,1576301102,UNIVERSIDAD DE LEON,2020-02-03,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136327,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Non_food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2255,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:51:00Z,1,MASTER_WP4_CSIC_2__P2255,SRP451052
SRR25399881,WGS,296,9715730236,PRJNA997821,SAMN36691317,Metagenome or environmental,3325270502,UNIVERSIDAD DE LEON,2020-02-03,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136326,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Non_food_contact - Processing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2251,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:31:00Z,1,MASTER_WP4_CSIC_2__P2251,SRP451052
SRR25399882,WGS,295,4752063507,PRJNA997821,SAMN36691316,Metagenome or environmental,1653521406,UNIVERSIDAD DE LEON,2020-02-27,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136325,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 1 - Non_food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P262_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:21:00Z,1,MASTER_WP4_CSIC_1__P262_76492,SRP451052
SRR25399883,WGS,297,7060521724,PRJNA997821,SAMN36691296,Metagenome or environmental,2382216767,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136324,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB13 - Food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB13-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:47:00Z,1,MASTER_WP4_FFoQSI_3__VB13-06,SRP451052
SRR25399884,WGS,298,4632505251,PRJNA997821,SAMN36691295,Metagenome or environmental,1590569463,UNIVERSIDAD DE LEON,2020-03-02,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136323,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB12 - Food_contact - Processing - Molds and/or molding machines,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB12-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:18:00Z,1,MASTER_WP4_FFoQSI_3__VB12-13,SRP451052
SRR25399885,WGS,301,301,PRJNA997821,SAMN36691025,Metagenome or environmental,57056,UNIVERSIDAD DE LEON,2020-01-15,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136322,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 8 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P279,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T14:59:00Z,1,MASTER_WP4_CSIC_3__P279,SRP451052
SRR25399886,WGS,293,1618847928,PRJNA997821,SAMN36690998,Metagenome or environmental,551831649,UNIVERSIDAD DE LEON,2020-02-03,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136321,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 2 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2256,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:15:00Z,1,MASTER_WP4_CSIC_2__P2256,SRP451052
SRR25399887,WGS,297,14839457958,PRJNA997821,SAMN36691311,Metagenome or environmental,5013663907,UNIVERSIDAD DE LEON,2020-03-02,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136320,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB16 - Food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB16-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:36:00Z,1,MASTER_WP4_FFoQSI_2__VB16-10,SRP451052
SRR25399888,WGS,295,10118166795,PRJNA997821,SAMN36691310,Metagenome or environmental,3405685166,UNIVERSIDAD DE LEON,2020-03-02,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136319,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB15 - Food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB15-6,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:45:00Z,1,MASTER_WP4_FFoQSI_2__VB15-6,SRP451052
SRR25399889,WGS,292,3292506,PRJNA997821,SAMN36691309,Metagenome or environmental,1258667,UNIVERSIDAD DE LEON,2020-03-02,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136318,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB15 - Food_contact - Processing - Molds and/or molding machines,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB15-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:00:00Z,1,MASTER_WP4_FFoQSI_3__VB15-13,SRP451052
SRR25399890,WGS,295,6390591,PRJNA997821,SAMN36691308,Metagenome or environmental,2363155,UNIVERSIDAD DE LEON,2020-03-02,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136317,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB15 - Food_contact - Processing - Curd shredder and/or draining tables,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB15-12,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:00:00Z,1,MASTER_WP4_FFoQSI_3__VB15-12,SRP451052
SRR25399891,WGS,293,2639761720,PRJNA997821,SAMN36691017,Metagenome or environmental,905119506,UNIVERSIDAD DE LEON,2020-01-28,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136316,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 6 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2298,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:45:00Z,1,MASTER_WP4_CSIC_2__P2298,SRP451052
SRR25399892,WGS,295,12712838,PRJNA997821,SAMN36691307,Metagenome or environmental,4374537,UNIVERSIDAD DE LEON,2020-03-02,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136535,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB15 - Food_contact - Processing - cheese vats,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB15-11,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:00:00Z,1,MASTER_WP4_FFoQSI_3__VB15-11,SRP451052
SRR25399893,WGS,295,9909721452,PRJNA997821,SAMN36691214,Metagenome or environmental,3303485728,UNIVERSIDAD DE LEON,2020-02-17,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136315,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q07 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q07-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:23:00Z,1,AlvarezOrdonezA_xxxx__Q07-10,SRP451052
SRR25399894,WGS,297,8939398623,PRJNA997821,SAMN36691211,Metagenome or environmental,3046264864,UNIVERSIDAD DE LEON,2020-02-11,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136314,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q06 - Food_contact - Processing - cheese vats,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-11,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:09:00Z,1,AlvarezOrdonezA_xxxx__Q06-11,SRP451052
SRR25399895,WGS,296,9929347147,PRJNA997821,SAMN36691194,Metagenome or environmental,3431070815,UNIVERSIDAD DE LEON,2019-12-16,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136313,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q02 - Food_contact - Processing - cheese vats,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q02-11,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:14:00Z,1,AlvarezOrdonezA_xxxx__Q02-11,SRP451052
SRR25399896,WGS,295,9435359931,PRJNA997821,SAMN36691193,Metagenome or environmental,3222031740,UNIVERSIDAD DE LEON,2019-12-16,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136312,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q02 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q02-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:09:00Z,1,AlvarezOrdonezA_xxxx__Q02-10,SRP451052
SRR25399897,WGS,293,8351561824,PRJNA997821,SAMN36691192,Metagenome or environmental,2874687292,UNIVERSIDAD DE LEON,2019-12-16,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136311,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q02 - Food_contact - Ripening,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q02-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:53:00Z,1,AlvarezOrdonezA_xxxx__Q02-06,SRP451052
SRR25399898,WGS,292,8270504591,PRJNA997821,SAMN36691210,Metagenome or environmental,2754787259,UNIVERSIDAD DE LEON,2020-02-11,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136310,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q06 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:23:00Z,1,AlvarezOrdonezA_xxxx__Q06-10,SRP451052
SRR25399899,WGS,296,9358427923,PRJNA997821,SAMN36691209,Metagenome or environmental,3250965859,UNIVERSIDAD DE LEON,2020-02-11,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136309,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q06 - Food_contact - Ripening,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q06-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:43:00Z,1,AlvarezOrdonezA_xxxx__Q06-06,SRP451052
SRR25399900,WGS,295,10147520886,PRJNA997821,SAMN36691208,Metagenome or environmental,3511489718,UNIVERSIDAD DE LEON,2020-02-06,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136308,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q05 - Food_contact - Processing - Molds and/or molding machines,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q05-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:58:00Z,1,AlvarezOrdonezA_xxxx__Q05-13,SRP451052
SRR25399901,WGS,296,8638011714,PRJNA997821,SAMN36691207,Metagenome or environmental,2942184897,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136307,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q05 - Food_contact - Processing - cheese vats,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q05-11,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:21:00Z,1,AlvarezOrdonezA_xxxx__Q05-11,SRP451052
SRR25399902,WGS,289,7591815387,PRJNA997821,SAMN36691206,Metagenome or environmental,2590333780,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136306,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q05 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q05-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:07:00Z,1,AlvarezOrdonezA_xxxx__Q05-10,SRP451052
SRR25399903,WGS,285,7400249567,PRJNA997821,SAMN36691205,Metagenome or environmental,2534224247,UNIVERSIDAD DE LEON,2020-02-06,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136305,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q05 - Food_contact - Ripening,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q05-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:08:00Z,1,AlvarezOrdonezA_xxxx__Q05-06,SRP451052
SRR25399904,WGS,296,5517815696,PRJNA997821,SAMN36691016,Metagenome or environmental,1907472361,UNIVERSIDAD DE LEON,2020-01-28,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136304,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 6 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2297,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:16:00Z,1,MASTER_WP4_CSIC_2__P2297,SRP451052
SRR25399905,WGS,297,9004053545,PRJNA997821,SAMN36691204,Metagenome or environmental,3056406702,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136303,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q04 - Food_contact - Processing - Molds and/or molding machines,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q04-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:30:00Z,1,AlvarezOrdonezA_xxxx__Q04-13,SRP451052
SRR25399906,WGS,296,8146359232,PRJNA997821,SAMN36691203,Metagenome or environmental,2840124069,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136302,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q04 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q04-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:13:00Z,1,AlvarezOrdonezA_xxxx__Q04-10,SRP451052
SRR25399907,WGS,297,9399903902,PRJNA997821,SAMN36691202,Metagenome or environmental,3311761305,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136301,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q04 - Food_contact - Ripening,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q04-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:31:00Z,1,AlvarezOrdonezA_xxxx__Q04-06,SRP451052
SRR25399908,WGS,298,10124883573,PRJNA997821,SAMN36691201,Metagenome or environmental,3507935850,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136300,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q03 - Food_contact - Processing - Molds and/or molding machines,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q03-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:54:00Z,1,AlvarezOrdonezA_xxxx__Q03-13,SRP451052
SRR25399909,WGS,296,8122356750,PRJNA997821,SAMN36691200,Metagenome or environmental,2723775389,UNIVERSIDAD DE LEON,2020-02-05,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136299,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q03 - Food_contact - Processing - Curd shredder and/or draining tables,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q03-12,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:21:00Z,1,AlvarezOrdonezA_xxxx__Q03-12,SRP451052
SRR25399910,WGS,296,9640473019,PRJNA997821,SAMN36691199,Metagenome or environmental,3285583607,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136298,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q03 - Food_contact - Processing - cheese vats,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q03-11,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:37:00Z,1,AlvarezOrdonezA_xxxx__Q03-11,SRP451052
SRR25399911,WGS,286,7971937678,PRJNA997821,SAMN36691198,Metagenome or environmental,2706843182,UNIVERSIDAD DE LEON,2020-02-05,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136297,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q03 - Food_contact - Packing,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q03-10,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:16:00Z,1,AlvarezOrdonezA_xxxx__Q03-10,SRP451052
SRR25399912,WGS,295,10090582543,PRJNA997821,SAMN36691197,Metagenome or environmental,3471141858,UNIVERSIDAD DE LEON,2020-02-05,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136296,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q03 - Food_contact - Ripening,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q03-06,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:48:00Z,1,AlvarezOrdonezA_xxxx__Q03-06,SRP451052
SRR25399913,WGS,295,8557699341,PRJNA997821,SAMN36691196,Metagenome or environmental,3011061038,UNIVERSIDAD DE LEON,2019-12-16,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136295,Spain,Europe,Spain: Leon,food processing environment,Illumina NovaSeq 6000,Industry Q02 - Food_contact - Processing - Molds and/or molding machines,42.61 N 5.56 W,AlvarezOrdonezA_xxxx__Q02-13,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:54:00Z,1,AlvarezOrdonezA_xxxx__Q02-13,SRP451052
