Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Category,Center Name,Collection_Date,Consent,dataset_name,DATASTORE filetype,DATASTORE provider,DATASTORE region,dna_extraction_kit,Experiment,fermented/non-fermented,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,library_layout,Library Name,LibraryLayout,LibrarySelection,LibrarySource,max_read_len,mean_read_len,median_read_len,min_read_len,n_of_bases,n_of_reads,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sequencing_platform,SRA Study,subtype,Type
SRR28523220,WGS,298,8566539148,PRJNA1094419,SAMN40695480,Metagenome or environmental,2828656582,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124023,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_109,PAIRED,RANDOM,METAGENOMIC,150,"148,4857736",150,75,8566539148,57260427,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DF_109,Illumina_NovaSeq_6000,SRP499185,pastorino_sardo,cheese
SRR28523221,WGS,279,4937995323,PRJNA1094419,SAMN40695605,Metagenome or environmental,1734219178,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124022,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS13-NP,PAIRED,RANDOM,METAGENOMIC,151,"148,9423595",150,75,4937995323,33171687,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:28:00Z,1,TGS13-NP,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523222,WGS,277,8641801485,PRJNA1094419,SAMN40695604,Metagenome or environmental,3032870030,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124021,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS13-20,PAIRED,RANDOM,METAGENOMIC,151,"149,0576677",150,75,8641801485,57995128,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:44:00Z,1,TGS13-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523223,WGS,297,6506979607,PRJNA1094419,SAMN40695603,Metagenome or environmental,2260572119,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124020,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS12-20,PAIRED,RANDOM,METAGENOMIC,151,"148,8996842",151,75,6506979607,43478447,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,TGS12-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523224,WGS,278,14558660085,PRJNA1094419,SAMN40695602,Metagenome or environmental,5030798490,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124019,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS11-NP,PAIRED,RANDOM,METAGENOMIC,151,"148,9444941",150,75,14558660085,97755910,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:43:00Z,1,TGS11-NP,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523225,WGS,278,16030431041,PRJNA1094419,SAMN40695601,Metagenome or environmental,5523650535,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124018,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS11-20,PAIRED,RANDOM,METAGENOMIC,151,"148,9470988",150,75,16030431041,107633496,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:48:00Z,1,TGS11-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523226,WGS,278,13100123199,PRJNA1094419,SAMN40695600,Metagenome or environmental,4786307326,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124017,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS10-20,PAIRED,RANDOM,METAGENOMIC,151,"149,0147389",150,75,13100123199,87916486,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T11:18:00Z,1,TGS10-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523227,WGS,277,9329907051,PRJNA1094419,SAMN40695599,Metagenome or environmental,3259423562,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124016,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS09-20,PAIRED,RANDOM,METAGENOMIC,151,"149,0404903",150,75,9329907051,62601636,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:46:00Z,1,TGS09-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523228,WGS,281,11773400027,PRJNA1094419,SAMN40695598,Metagenome or environmental,4198470471,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124015,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS08-20,PAIRED,RANDOM,METAGENOMIC,151,"150,4159721",151,75,11773400027,78310202,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:51:00Z,1,TGS08-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523229,WGS,280,13864223331,PRJNA1094419,SAMN40695597,Metagenome or environmental,5038231400,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124014,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS07-NP,PAIRED,RANDOM,METAGENOMIC,151,"150,4206753",151,75,13864223331,92213471,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:42:00Z,1,TGS07-NP,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523230,WGS,279,4872572039,PRJNA1094419,SAMN40695596,Metagenome or environmental,1782114804,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124013,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS07-20,PAIRED,RANDOM,METAGENOMIC,151,"150,3961115",151,75,4872572039,32415060,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:27:00Z,1,TGS07-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523231,WGS,298,8223671327,PRJNA1094419,SAMN40695526,Metagenome or environmental,2757575610,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124012,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_47,PAIRED,RANDOM,METAGENOMIC,150,"147,8184663",150,75,8223671327,54964222,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:29:00Z,1,DF_47,Illumina_NovaSeq_6000,SRP499185,pastore_sardo,cheese
SRR28523232,WGS,298,8536058836,PRJNA1094419,SAMN40695472,Metagenome or environmental,2866437440,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124011,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_102,PAIRED,RANDOM,METAGENOMIC,150,"147,0793535",150,75,8536058836,57048738,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:57:00Z,1,DF_102,Illumina_NovaSeq_6000,SRP499185,pecorino_bagnolese,cheese
SRR28523233,WGS,298,8660473896,PRJNA1094419,SAMN40695525,Metagenome or environmental,2847392874,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124010,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_43,PAIRED,RANDOM,METAGENOMIC,150,"148,650476",150,75,8660473896,57887556,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T10:01:00Z,1,DF_43,Illumina_NovaSeq_6000,SRP499185,pastore_sardo,cheese
SRR28523234,WGS,298,7358224033,PRJNA1094419,SAMN40695524,Metagenome or environmental,2462615015,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124009,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_42,PAIRED,RANDOM,METAGENOMIC,150,"147,0870623",150,75,7358224033,49204756,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:29:00Z,1,DF_42,Illumina_NovaSeq_6000,SRP499185,caciotta_sarda,cheese
SRR28523235,WGS,298,9068808618,PRJNA1094419,SAMN40695523,Metagenome or environmental,3010761080,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124008,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_41,PAIRED,RANDOM,METAGENOMIC,150,"149,1954728",150,75,9068808618,60597970,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:33:00Z,1,DF_41,Illumina_NovaSeq_6000,SRP499185,pecorino_di_venosa,cheese
SRR28523236,WGS,298,8133628074,PRJNA1094419,SAMN40695522,Metagenome or environmental,2663562407,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124007,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_39,PAIRED,RANDOM,METAGENOMIC,150,"147,6357132",150,75,8133628074,54392862,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:29:00Z,1,DF_39,Illumina_NovaSeq_6000,SRP499185,grottone_bianco,cheese
SRR28523237,WGS,298,8446792951,PRJNA1094419,SAMN40695521,Metagenome or environmental,2780463737,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124006,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_37,PAIRED,RANDOM,METAGENOMIC,150,"148,1487609",150,75,8446792951,56465603,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:39:00Z,1,DF_37,Illumina_NovaSeq_6000,SRP499185,fontina,cheese
SRR28523238,WGS,298,8641678704,PRJNA1094419,SAMN40695520,Metagenome or environmental,2896259432,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124005,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_99,PAIRED,RANDOM,METAGENOMIC,150,"147,4670568",150,75,8641678704,57749199,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,DF_99,Illumina_NovaSeq_6000,SRP499185,fontal,cheese
SRR28523239,WGS,298,8081727558,PRJNA1094419,SAMN40695519,Metagenome or environmental,2753695553,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24124004,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_36,PAIRED,RANDOM,METAGENOMIC,150,"146,3827119",150,75,8081727558,54016794,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:40:00Z,1,DF_36,Illumina_NovaSeq_6000,SRP499185,fontal,cheese
SRR28523240,WGS,298,7281910295,PRJNA1094419,SAMN40695518,Metagenome or environmental,2517823884,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24124003,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_35,PAIRED,RANDOM,METAGENOMIC,150,"148,7896557",150,75,7281910295,48686416,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:26:00Z,1,DF_35,Illumina_NovaSeq_6000,SRP499185,trentingrana,cheese
SRR28523241,WGS,298,7915748946,PRJNA1094419,SAMN40695517,Metagenome or environmental,2585228430,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124002,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_76,PAIRED,RANDOM,METAGENOMIC,150,"148,1806717",150,75,7915748946,52912173,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:27:00Z,1,DF_76,Illumina_NovaSeq_6000,SRP499185,grana_padano,cheese
SRR28523242,WGS,298,7399159121,PRJNA1094419,SAMN40695516,Metagenome or environmental,2583521223,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124001,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_61,PAIRED,RANDOM,METAGENOMIC,150,"148,3873181",150,75,7399159121,49467479,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:27:00Z,1,DF_61,Illumina_NovaSeq_6000,SRP499185,grana_padano,cheese
SRR28523243,WGS,298,7513182346,PRJNA1094419,SAMN40695471,Metagenome or environmental,2480322778,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24124000,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_101,PAIRED,RANDOM,METAGENOMIC,150,"148,1509927",150,75,7513182346,50208683,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DF_101,Illumina_NovaSeq_6000,SRP499185,pecorino_bagnolese,cheese
SRR28523244,WGS,298,10297640585,PRJNA1094419,SAMN40695515,Metagenome or environmental,3464338576,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123999,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_34,PAIRED,RANDOM,METAGENOMIC,150,"148,6650985",150,75,10297640585,68829300,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:34:00Z,1,DF_34,Illumina_NovaSeq_6000,SRP499185,grana_padano,cheese
SRR28523245,WGS,298,7303930855,PRJNA1094419,SAMN40695514,Metagenome or environmental,2361117433,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123998,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_77,PAIRED,RANDOM,METAGENOMIC,150,"148,4520259",150,75,7303930855,48819145,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:27:00Z,1,DF_77,Illumina_NovaSeq_6000,SRP499185,parmigiano_reggiano,cheese
SRR28523246,WGS,298,8317041776,PRJNA1094419,SAMN40695513,Metagenome or environmental,2734218106,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123997,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_60,PAIRED,RANDOM,METAGENOMIC,150,"147,9112063",150,75,8317041776,55577237,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:29:00Z,1,DF_60,Illumina_NovaSeq_6000,SRP499185,parmigiano_reggiano,cheese
SRR28523247,WGS,298,8016382391,PRJNA1094419,SAMN40695512,Metagenome or environmental,2609248413,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123996,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_33,PAIRED,RANDOM,METAGENOMIC,150,"148,1533695",150,75,8016382391,53592177,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DF_33,Illumina_NovaSeq_6000,SRP499185,parmigiano_reggiano,cheese
SRR28523248,WGS,298,8213163712,PRJNA1094419,SAMN40695511,Metagenome or environmental,2736987334,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123995,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_31,PAIRED,RANDOM,METAGENOMIC,150,"147,4324878",150,75,8213163712,54900923,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DF_31,Illumina_NovaSeq_6000,SRP499185,pecorino_romano,cheese
SRR28523249,WGS,298,8373605524,PRJNA1094419,SAMN40695510,Metagenome or environmental,2744401525,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123994,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_7,PAIRED,RANDOM,METAGENOMIC,150,"148,9251488",150,75,8373605524,55964456,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:46:00Z,1,DF_7,Illumina_NovaSeq_6000,SRP499185,canestrato_foggiano,cheese
SRR28523250,WGS,298,7854201461,PRJNA1094419,SAMN40695509,Metagenome or environmental,2737537613,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123993,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_44,PAIRED,RANDOM,METAGENOMIC,150,"147,876746",150,75,7854201461,52513590,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:45:00Z,1,DF_44,Illumina_NovaSeq_6000,SRP499185,canestrato_foggiano,cheese
SRR28523251,WGS,298,8622649384,PRJNA1094419,SAMN40695508,Metagenome or environmental,2876499785,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123992,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_30,PAIRED,RANDOM,METAGENOMIC,150,"146,9376797",150,75,8622649384,57638096,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,DF_30,Illumina_NovaSeq_6000,SRP499185,canestrato_foggiano,cheese
SRR28523252,WGS,298,8260257054,PRJNA1094419,SAMN40695507,Metagenome or environmental,2767196448,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123991,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_29,PAIRED,RANDOM,METAGENOMIC,150,"147,3691299",150,75,8260257054,55210817,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:38:00Z,1,DF_29,Illumina_NovaSeq_6000,SRP499185,montasio,cheese
SRR28523253,WGS,298,9376328898,PRJNA1094419,SAMN40695506,Metagenome or environmental,3215181397,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123990,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_4,PAIRED,RANDOM,METAGENOMIC,150,"148,612765",150,75,9376328898,62724787,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:49:00Z,1,DF_4,Illumina_NovaSeq_6000,SRP499185,pecorino_toscano,cheese
SRR28523254,WGS,298,9160862862,PRJNA1094419,SAMN40695470,Metagenome or environmental,3018439655,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123989,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_85,PAIRED,RANDOM,METAGENOMIC,150,"148,725315",150,75,9160862862,61221135,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:46:00Z,1,DF_85,Illumina_NovaSeq_6000,SRP499185,taleggio,cheese
SRR28523255,WGS,298,8438008242,PRJNA1094419,SAMN40695505,Metagenome or environmental,2843032058,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123988,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_28,PAIRED,RANDOM,METAGENOMIC,150,"147,2888592",150,75,8438008242,56389857,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:41:00Z,1,DF_28,Illumina_NovaSeq_6000,SRP499185,pecorino_toscano,cheese
SRR28523256,WGS,298,8569709380,PRJNA1094419,SAMN40695504,Metagenome or environmental,2846448745,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123987,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_40,PAIRED,RANDOM,METAGENOMIC,150,"147,2033635",150,75,8569709380,57282866,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,DF_40,Illumina_NovaSeq_6000,SRP499185,asiago,cheese
SRR28523257,WGS,298,8544690073,PRJNA1094419,SAMN40695503,Metagenome or environmental,2840144943,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123986,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_26,PAIRED,RANDOM,METAGENOMIC,150,"148,6748112",150,75,8544690073,57111916,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:31:00Z,1,DF_26,Illumina_NovaSeq_6000,SRP499185,asiago,cheese
SRR28523258,WGS,298,7165664447,PRJNA1094419,SAMN40695502,Metagenome or environmental,2336834497,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123985,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_74,PAIRED,RANDOM,METAGENOMIC,150,"148,8916977",150,75,7165664447,47903065,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:27:00Z,1,DF_74,Illumina_NovaSeq_6000,SRP499185,gorgonzola,cheese
SRR28523259,WGS,297,6939095646,PRJNA1094419,SAMN40695501,Metagenome or environmental,2292465505,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123984,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_59,PAIRED,RANDOM,METAGENOMIC,150,"148,9075521",150,75,6939095646,46391605,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:35:00Z,1,DF_59,Illumina_NovaSeq_6000,SRP499185,gorgonzola,cheese
