genome,cluster,score
ZhaoCC_2020__SRS5803192__bin.11.fa,119_1,81.1187601484328
ZhaoCC_2020__SRS5803193__bin.13.fa,119_2,55.46733159620997
ZhaoCC_2020__SRS5803193__bin.3.fa,120_0,83.50381671140562
ZhaoCC_2020__SRS5803195__bin.23.fa,121_0,81.26242868036789
ZhaoCC_2020__SRS5803192__bin.16.fa,122_0,57.84940191006417
ZhaoCC_2020__SRS5803194__bin.35.fa,123_0,42.343391945027776
MASTER_WP4_UNINA_1__GO004_71775__bin.2.fa,124_0,69.44291828278459
MAG_184.fa,125_0,58.181104636494
ZhaoCC_2020__SRS5803195__bin.39.fa,126_0,89.23415674030488
MASTER_WP4_FFoQSI_3__VB13-30__bin.23.fa,127_1,94.63600085551555
MASTER_WP4_FFoQSI_3__VB09-30__bin.13.fa,127_2,87.56061326566136
MASTER_WP4_FFoQSI_3__VB09-29__bin.41.fa,127_3,72.66741657607992
MASTER_WP4_FFoQSI_1__KM-5G__bin.38.fa,128_1,82.49388135859802
MASTER_WP4_FFoQSI_3__VB07-30__bin.41.fa,129_1,99.1552985078334
MASTER_WP4_FFoQSI_3__VB08-29__bin.21.fa,129_2,69.18409652142695
MASTER_WP4_CSIC_1__P2239_73323__bin.3.fa,129_3,91.85253265689248
MASTER_WP4_FFoQSI_2__VB05-29__bin.31.fa,129_4,72.50923272212536
MASTER_WP4_UNINA_1__FO007_71775__bin.37.fa,130_0,92.22024029881503
MAG_100.fa,131_0,89.44436437110046
MAG_188.fa,132_0,98.54816864394479
LeechJ_xxxx__AF57__bin.1.fa,133_1,94.86365578756943
ODFM-BA-A-0174-001_Clostridium_botulinum_CDC66089.fa,133_2,85.81718491977415
LeechJ_xxxx__AF15__bin.7.fa,134_0,89.37317854951776
EBC_133.14.fa,135_0,80.99117964875967
AlvarezOrdonezA_xxxx__R03-19__bin.21.fa,136_0,52.45921037025878
DeFilippisF_xxxx__DF_59__bin.12.fa,137_0,83.09467460184509
LeechJ_xxxx__AF04__bin.4.fa,138_1,45.05112655939688
LeechJ_xxxx__AF53__bin.10.fa,138_2,62.82888688994807
LeechJ_xxxx__AF16__bin.7.fa,138_3,62.19726617006986
EBC_134.5.fa,139_1,58.016587230371194
MortensenS_xxxx__WK069-1-L-08h-05C8_S78__bin.1.fa,139_2,46.09087186585542
LeechJ_xxxx__AF66__bin.10.fa,139_3,49.09847471367302
MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.1.fa,140_0,91.14998240046522
YouL_2022__SRR13308534__bin.20.fa,141_0,87.10519177030383
WalshL_xxxx__H3_S87__bin.33.fa,142_0,74.17796208328964
Imad_S-8.bin.4.fa,143_0,82.41463707989573
We4_bin.full.28.fa,144_1,99.3525486925111
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.7.fa,144_2,66.85950251999762
DeFilippisF_xxxx__DF_100__bin.3.fa,144_3,55.17719582106129
WolfeBE_2014__671_Grayson__bin.11.fa,144_4,66.37212925456895
MASTER_WP4_CSIC_1__P2136_73322__bin.14.fa,145_0,95.25919189443879
MASTER_WP4_CSIC_1__P2137_73322__bin.38.fa,146_0,83.41958313597071
MASTER_WP4_CSIC_1__P2134_73322__bin.26.fa,147_1,56.06519269716515
MASTER_WP4_TEAGASC_1__TGS11-22__bin.5.fa,147_2,96.88530662417591
MASTER_WP4_CSIC_1__P2137_73322__bin.60.fa,147_3,87.11618250278471
AlvarezOrdonezA_xxxx__Q07-22__bin.8.fa,148_1,65.23455779952043
MASTER_WP4_TEAGASC_1__TGS13-22__bin.10.fa,148_2,86.71964562489492
MASTER_WP4_CSIC_1__P2134_73322__bin.12.fa,149_0,96.91506398468034
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.15.fa,150_1,66.71665052820804
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.33.fa,150_2,55.793313072879755
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.31.fa,150_3,73.75614305002549
WolfeBE_2014__671_Grayson__bin.5.fa,150_4,53.238069557531645
FalardeauJ_2023__SRR20811223__bin.7.fa,150_5,61.5259079111755
MASTER_WP4_CSIC_1__P2137_73322__bin.21.fa,150_6,78.8974483845643
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.48.fa,151_1,86.57593827345451
WolfeBE_2014__917_Abondance__bin.1.fa,151_2,63.99010261750235
MASTER_WP4_TEAGASC_1__TGS01-22__bin.26.fa,152_0,56.79902005867147
MASTER_WP4_CSIC_1__P2137_73322__bin.45.fa,153_0,62.814635429048295
LeechJ_xxxx__AF26__bin.14.fa,154_0,71.2345213170431
MASTER_WP4_UNINA_2__N-22__bin.20.fa,155_0,92.65386394004324
MASTER_WP4_FFoQSI_1__KM-2G__bin.45.fa,156_1,92.94935005410672
WalshAM_2020__ERS3466776__bin.15.fa,156_2,80.43749301832257
MASTER_WP4_UNINA_1__PU010_71775__bin.30.fa,156_3,59.11303184115134
CM_UNINA_FFOOD__FFOOD_329__bin.5.fa,156_4,51.07043201815492
MASTER_WP4_TEAGASC_1__TGS08-29__bin.52.fa,156_5,70.73141480492221
CM_UNINA_FFOOD__FFOOD_329__bin.15.fa,157_0,97.22633366152738
MAG_186.fa,158_1,46.12257644753846
MAG_53.fa,158_2,45.70846053658338
MAG_131.fa,158_3,76.16272603641596
EscobarZepedaA_2016__SRS974112__bin.10.fa,159_1,84.57552625390909
YuY_2022__SRR16950700__bin.19.fa,159_2,85.97445781930698
MASTER_WP4_CSIC_1__P2232_73323__bin.8.fa,159_3,84.26410801056527
GCF_001437605.1_ASM143760v1_genomic.fa,160_0,97.4600269443832
EBC_084.37.fa,161_0,67.10641975542256
ODFM-BA-A-0109-002_Lentibacillus_jeotgali_GrbiT.fa,162_0,100.10737775445874
MAG_33.fa,163_0,85.27764072910576
MAG_412.fa,164_1,19.609525324099515
MAG_427.fa,164_2,54.35824930407834
MAG_145.fa,165_0,22.349939543200616
LeechJ_xxxx__AF47__bin.6.fa,166_1,95.10818486183724
LeechJ_xxxx__AF56__bin.5.fa,166_2,84.08065297172688
LeechJ_xxxx__AF15__bin.6.fa,167_0,70.53231765158338
YulandiA_2020__SRS6115052__bin.6.fa,168_0,90.71768686902966
MASTER_WP4_CSIC_1__P2137_73322__bin.66.fa,169_0,98.95664038312228
MASTER_WP4_UNINA_1__FO007_71775__bin.2.fa,170_0,90.27197681440353
AlvarezOrdonezA_xxxx__C04-18__bin.7.fa,171_0,73.51506380653801
MASTER_WP4_CSIC_2__P2545__bin.25.fa,172_0,31.007030450635213
LiZ_2018__SRS2920551__bin.15.fa,173_1,95.76568282393356
MASTER_WP4_CSIC_1__P2217_73323__bin.9.fa,174_1,97.76616680149162
MASTER_WP4_CSIC_2__P2638__bin.9.fa,175_1,97.80398517975587
MASTER_WP4_CSIC_2__P2641__bin.3.fa,175_2,53.44089927876256
AlvarezOrdonezA_xxxx__Q02-29__bin.6.fa,175_3,68.76250712004206
AlvarezOrdonezA_xxxx__F06-19__bin.4.fa,175_4,92.39039965581536
MASTER_WP4_CSIC_2__P2554__bin.10.fa,175_5,95.21030379353145
AlvarezOrdonezA_xxxx__C06-18__bin.23.fa,176_0,69.46613760524941
DuR_2020__DRS139334__bin.17.fa,177_1,52.692003591815784
LeechJ_2020__ERS3967694__bin.3.fa,178_1,68.27156414656255
PothakosV_2020__ERS2068299__bin.22.fa,178_2,58.06820065180194
ChaconVargasK_2020__SRS6087090__bin.7.fa,179_1,98.65515891847892
LandisEA_2021__SRS5653399__bin.4.fa,180_1,98.6618537898991
LandisEA_2021__SRS5653152__bin.4.fa,180_2,65.33328242189394
GCF_001702115.1_ASM170211v1_genomic.fa,181_0,97.7314670913586
DeFilippisF_xxxx__DF_41__bin.12.fa,182_1,87.63893423211408
LiZ_2019__SRS3379166__bin.6.fa,183_1,70.5952621161632
GCF_900116935.1_Chromosome_genomic.fa,183_2,93.53911349605285
DeFilippisF_xxxx__DS_1__bin.3.fa,183_3,80.34947768501469
LeechJ_xxxx__AF57__bin.8.fa,184_1,97.16391867225258
LeechJ_xxxx__AF47__bin.1.fa,184_2,91.20140482471243
LeechJ_xxxx__AF58__bin.5.fa,184_3,76.88638178634193
KharnaiorP_2023__SRR22859379__bin.9.fa,184_4,68.461729775885
LeechJ_xxxx__AF56__bin.13.fa,184_5,70.74519248834413
ODFM-BA-A-0133-001_Listeria_monocytogenes_N11-2542.fa,185_0,101.34347508854395
ChaconVargasK_2020__SRS6087091__bin.5.fa,186_1,79.51999912721988
MASTER_WP4_CSIC_2__P2630__bin.28.fa,186_2,51.45532683273815
FalardeauJ_2023__SRR20811223__bin.3.fa,187_1,95.68284086336119
FalardeauJ_2023__SRR20811221__bin.13.fa,187_2,56.50298175900905
CM_UNINA_FFOOD__FFOOD_320__bin.7.fa,187_3,60.21619687991148
EscobarZepedaA_2016__SRS974112__bin.21.fa,187_4,90.55998776754521
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.2.fa,187_5,90.66638674205437
C-R03.bin.7.fa,187_6,100.1038270233237
LeechJ_xxxx__AF44__bin.2.fa,187_7,70.41330557551389
FontanaF_2023__SRR20746957__bin.3.fa,187_8,66.1820962303131
MASTER_WP4_FFoQSI_3__VB14-22__bin.50.fa,188_1,96.48937322529086
MASTER_WP4_TEAGASC_1__TGS13-22__bin.3.fa,188_2,89.70719535868113
YangC_2021__SRR13259378__bin.10.fa,189_0,81.9783354403124
LeechJ_xxxx__AF06__bin.8.fa,190_0,65.92031727793467
MASTER_WP4_CSIC_1__P2238_73323__bin.12.fa,191_1,94.48076731136617
AlvarezOrdonezA_xxxx__C05-18__bin.5.fa,192_1,101.72472856462873
FontanaF_2023__SRR20746867__bin.10.fa,193_1,94.84439495451622
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.9.fa,193_2,95.84732355988065
DeFilippisF_xxxx__DS_2__bin.27.fa,193_3,100.95178019692284
MASTER_WP4_FFoQSI_2__VB16-30__bin.25.fa,193_4,76.2179265769522
DeFilippisF_xxxx__DS_97__bin.16.fa,193_5,85.50550751940365
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.13.fa,193_6,50.30228682386488
MASTER_WP4_FFoQSI_3__VB08-29__bin.4.fa,193_7,42.765356700478286
WalshAM_2020__ERS3466719__bin.1.fa,193_8,57.43999784807768
MASTER_WP4_FFoQSI_3__VB07-22__bin.2.fa,194_1,101.53340533560502
MAG_103.fa,195_1,50.44916778945426
MAG_491.fa,195_2,99.98415266416974
AlvarezOrdonezA_xxxx__Q08-26__bin.9.fa,195_3,88.60004622250086
AlvarezOrdonezA_xxxx__Q01-23__bin.1.fa,195_4,87.49986272956497
AlvarezOrdonezA_xxxx__Q01-22__bin.5.fa,195_5,95.61006523397951
MASTER_WP4_CSIC_1__P2136_73322__bin.13.fa,195_6,87.18836927834415
MASTER_WP4_CSIC_1__P2138_73322__bin.5.fa,195_7,97.53033266917348
DecadtH_2024__ERR11718200__bin.1.fa,195_8,86.3222849488976
MASTER_WP4_CSIC_1__P2135_73322__bin.1.fa,195_9,69.72064296349926
MASTER_WP4_FFoQSI_1__DC18-032__bin.14.fa,195_10,99.97327465488296
MASTER_WP4_UNINA_2__I-22__bin.16.fa,195_11,70.39652665360698
MASTER_WP4_FFoQSI_3__VB14-22__bin.19.fa,195_12,75.4003160138063
AlvarezOrdonezA_xxxx__Q07-22__bin.16.fa,195_13,85.16177600428067
AlvarezOrdonezA_xxxx__Q05-22__bin.4.fa,195_14,101.66740300079714
MASTER_WP4_TEAGASC_1__TGS12-29__bin.5.fa,195_15,90.00886952348095
MASTER_WP4_CSIC_1__P2240_73323__bin.10.fa,195_16,73.2061985244226
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.2.fa,195_17,82.92031220396946
DeFilippisF_xxxx__DS_110__bin.19.fa,195_18,101.46901432724829
DeFilippisF_xxxx__DS_1__bin.23.fa,195_19,78.94655794490048
LeechJ_2020__ERS3967702__bin.7.fa,195_20,97.33755262530747
MASTER_WP4_CSIC_1__P2137_73322__bin.37.fa,195_21,71.63252852769891
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.3.fa,195_22,45.66005830215101
DecadtH_2024__ERR11718195__bin.6.fa,195_23,54.96490895415072
AlvarezOrdonezA_xxxx__C05-19__bin.10.fa,195_24,59.22523858281824
MASTER_WP4_CSIC_1__P2249_73323__bin.5.fa,195_25,62.828284354177576
DeFilippisF_xxxx__DS_97__bin.11.fa,195_26,59.496096683014784
S3.2_bin.2.fa,195_27,100.70969050625635
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.10.fa,196_1,49.36987975207049
ODFM-BA-A-0149-001_Enterococcus_malodoratus_DSM_20681.fa,196_2,76.91837032397255
MASTER_WP4_CSIC_2__P2614__bin.11.fa,196_3,71.52075005449232
MASTER_WP4_UNINA_1__GO004_71775__bin.8.fa,197_1,71.96662649095217
FontanaF_2023__SRR20746834__bin.10.fa,197_2,42.81744406043366
MASTER_WP4_UNINA_1__AS112_71775__bin.14.fa,197_3,43.12618908379164
MASTER_WP4_UNINA_1__SR008_71775__bin.23.fa,198_0,87.3108771008418
KharnaiorP_2023__SRR22859377__bin.10.fa,199_1,83.85317392480016
YulandiA_2020__SRS6115053__bin.10.fa,200_1,98.21358234158338
KharnaiorP_2023__SRR22859378__bin.23.fa,201_1,65.96162987494642
MAG_45.fa,201_2,85.40408418557058
MAG_613.fa,201_3,39.25570231885579
MAG_582.fa,201_4,47.672530141260694
MAG_617.fa,201_5,19.79983401701683
AlvarezOrdonezA_xxxx__C07-19__bin.9.fa,201_6,66.47780615280655
MAG_63.fa,201_7,73.3996728178731
EscobarZepedaA_2016__SRS974112__bin.14.fa,202_1,89.0490598405768
MASTER_WP4_CSIC_2__P2618__bin.5.fa,202_2,96.15436439247935
GCF_001885995.1_ASM188599v1_genomic.fa,202_3,101.3761817159267
FontanaF_2023__SRR20746869__bin.5.fa,202_4,99.49727596678943
CM_UNINA_FFOOD__FFOOD_283__bin.17.fa,202_5,79.5270618910506
MAG_583.fa,202_6,79.36217362879293
LopezSanchezR_2023__SRR13708565__bin.1.fa,202_7,95.6221390464364
LeechJ_xxxx__AF44__bin.8.fa,202_8,56.88323474068503
LeechJ_xxxx__AF84__bin.31.fa,202_9,87.03111202791312
YulandiA_2020__SRS6115052__bin.8.fa,203_0,84.02428608222984
CM_UNINA_FFOOD__FFOOD_226__bin.1.fa,204_1,86.7066001467591
MAG_598.fa,204_2,98.87092610887923
KharnaiorP_2023__SRR22859377__bin.6.fa,204_3,92.0990904643422
MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa,204_4,102.20270777884217
MAG_558.fa,204_5,90.39676003036138
MASTER_WP4_UNINA_1__PU007_71775__bin.11.fa,204_6,72.2648976679832
CM_UNINA_FFOOD__FFOOD_283__bin.12.fa,204_7,90.77538733170775
CM_UNINA_FFOOD__FFOOD_338__bin.20.fa,204_8,98.27216736886304
KharnaiorP_2023__SRR22859380__bin.2.fa,204_9,100.35918523688017
FontanaF_2023__SRR20746831__bin.2.fa,204_10,85.0276273414101
MASTER_WP4_UNINA_1__FO013_71775__bin.5.fa,204_11,74.55737381020758
MASTER_WP4_UNINA_2__O-27__bin.10.fa,204_12,50.18001491523257
MASTER_WP4_CSIC_1__P2249_73323__bin.1.fa,204_13,48.624541244911484
MASTER_WP4_TEAGASC_1__TGS15-29__bin.7.fa,204_14,54.1123685271939
MASTER_WP4_CSIC_1__P2235_73323__bin.13.fa,205_1,99.7248857896343
FontanaF_2023__SRR20746915__bin.8.fa,205_2,93.62478973133283
MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa,205_3,101.8894022803451
MAG_87.fa,205_4,101.4103873165071
MASTER_WP4_UNINA_1__FO013_71775__bin.2.fa,205_5,99.8074328499036
KumarJ_2019__SRS4562500__bin.25.fa,205_6,85.76763151895163
MAG_27.fa,205_7,102.06253790607545
LeechJ_xxxx__AF26__bin.2.fa,205_8,74.49508031287404
ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa,205_9,102.24022491605318
PatroJN_2016__SRS1044738__bin.11.fa,205_10,86.85113530915943
MAG_125.fa,205_11,102.08600412871444
SulaimanJ_2014__SRS398269__bin.5.fa,205_12,59.7032656410498
SulaimanJ_2014__SRS398265__bin.2.fa,205_13,62.60142565673687
LeechJ_xxxx__AF43__bin.4.fa,205_14,68.0784349301344
FontanaF_2023__SRR20746834__bin.2.fa,206_1,99.9575768386116
MASTER_WP4_UNINA_1__PM013_71775__bin.1.fa,206_2,73.8110274559408
MASTER_WP4_UNINA_1__CS001_71775__bin.13.fa,206_3,64.62903634440758
MASTER_WP4_UNINA_2__M-27__bin.1.fa,206_4,68.78907292463116
CM_UNINA_FFOOD__FFOOD_226__bin.6.fa,207_0,78.35392809121677
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.9.fa,208_1,83.85026482762954
MASTER_WP4_CSIC_1__P2249_73323__bin.15.fa,209_0,67.92566656042942
MASTER_WP4_UNINA_1__PU007_71775__bin.15.fa,210_0,76.29120728303752
MASTER_WP4_UNINA_1__TA012_71775__bin.5.fa,211_1,99.10325162137762
MASTER_WP4_UNINA_1__GO004_71775__bin.1.fa,211_2,68.32990465475973
FalardeauJ_2023__SRR20811276__bin.5.fa,211_3,44.124310336335974
LeechJ_2020__ERS3967702__bin.2.fa,212_0,69.72705951400653
MASTER_WP4_UNINA_1__GO004_71775__bin.16.fa,213_0,54.63742479516953
ZhaoCC_2020__SRS5803194__bin.38.fa,214_0,78.86635958443132
LeechJ_xxxx__AF26__bin.11.fa,215_1,60.55354283348929
LeechJ_xxxx__AF29__bin.5.fa,215_2,63.25063010666269
YulandiA_2020__SRS6115052__bin.11.fa,215_3,87.74003340035232
PatroJN_2016__SRS1044731__bin.7.fa,216_1,96.72775731884478
LeechJ_xxxx__AF29__bin.13.fa,216_2,75.54514021077497
LeechJ_xxxx__AF26__bin.12.fa,216_3,71.37608310688768
LeechJ_xxxx__AF43__bin.12.fa,217_0,86.40048690262078
ZhaoCC_2020__SRS5803194__bin.17.fa,218_0,59.381717721643874
MAG_604.fa,219_1,49.75633534957819
MAG_605.fa,219_2,74.92297285636509
MAG_590.fa,219_3,51.412038869234046
MAG_595.fa,219_4,82.10756213200973
MAG_591.fa,219_5,13.770887733591733
MAG_607.fa,220_1,4.312915637313026
MAG_611.fa,220_2,39.35687951653738
MAG_602.fa,221_1,66.60610748474807
MAG_603.fa,221_2,91.8103984673666
KumarJ_2019__SRS4562502__bin.1.fa,221_3,81.81207877826508
KumarJ_2019__SRS4562501__bin.2.fa,221_4,47.4280416187696
MAG_596.fa,221_5,54.82885103060465
KharnaiorP_2023__SRR22859377__bin.9.fa,221_6,100.61979335267388
LeechJ_xxxx__AF59__bin.2.fa,221_7,91.29292810272304
MAG_609.fa,221_8,70.35183552696536
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.57.fa,222_0,41.84630603851842
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.37.fa,223_0,84.77295711151464
DeFilippisF_xxxx__DF_59__bin.13.fa,224_1,44.27791357822585
MASTER_WP4_UNINA_1__GO004_71775__bin.17.fa,224_2,74.13972991251235
MAG_191.fa,225_0,67.57793497765948
LimaC_2020__SRR9640350__bin.12.fa,226_0,98.79842529292381
MASTER_WP4_UNINA_1__GO013_71775__bin.23.fa,227_0,68.14289295367978
MASTER_WP4_CSIC_2__P2558__bin.17.fa,228_1,93.44552480693079
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.20.fa,228_2,66.59880784201663
MASTER_WP4_CSIC_2__P2558__bin.48.fa,229_1,81.62915779399592
MASTER_WP4_CSIC_1__P2239_73323__bin.32.fa,230_1,90.76727407397908
MASTER_WP4_FFoQSI_3__VB07-30__bin.19.fa,230_2,47.72642704741357
LeechJ_xxxx__AF24__bin.7.fa,231_1,77.66416957230994
LeechJ_xxxx__AF57__bin.5.fa,231_2,84.38997328901655
LeechJ_xxxx__AF15__bin.2.fa,231_3,67.60943946003856
LeechJ_xxxx__AF10__bin.16.fa,232_0,56.46002149256304
MAG_589.fa,233_0,50.8576516667112
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.23.fa,234_1,89.89020533574201
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.11.fa,234_2,51.88358499150086
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.25.fa,234_3,56.441192096400165
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.24.fa,234_4,46.754753263814685
MASTER_WP4_CSIC_1__P2239_73323__bin.20.fa,235_1,84.13331403934042
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.35.fa,235_2,83.9625030264056
MASTER_WP4_FFoQSI_2__VB06-29__bin.23.fa,235_3,67.65448630781603
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.1.fa,235_4,31.25029768715984
MASTER_WP4_FFoQSI_1__KM-5G__bin.6.fa,235_5,49.91290451140356
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.59.fa,235_6,38.94867243334094
EBC_089.14.fa,236_0,67.743651924417
AlvarezOrdonezA_xxxx__Q05-26__bin.2.fa,237_0,55.01108215817366
LeechJ_xxxx__AF83__bin.7.fa,238_0,82.66775511330123
DeFilippisF_xxxx__DS_13__bin.14.fa,239_1,91.63010859685055
FalardeauJ_2023__SRR20811285__bin.2.fa,239_2,102.37771931554221
FalardeauJ_2023__SRR20811273__bin.2.fa,239_3,55.14265355823291
MASTER_WP4_UNINA_1__SC109_71775__bin.18.fa,239_4,56.06945319037626
CM_UNINA_FFOOD__FFOOD_400__bin.7.fa,239_5,95.75277551814035
DeFilippisF_xxxx__DS_105__bin.16.fa,239_6,57.069688178130356
DeFilippisF_xxxx__DS_112__bin.4.fa,239_7,52.52545364974481
MASTER_WP4_UNINA_1__SR008_71775__bin.14.fa,240_1,88.90275946340323
ODFM-BA-A-0167-001_Staphylococcus_succinus_BC15.fa,240_2,97.13727740997506
KharnaiorP_2023__SRR22859380__bin.13.fa,240_3,77.24725277170344
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa,241_1,102.33398196672081
KharnaiorP_2023__SRR22859377__bin.20.fa,241_2,95.84438186787882
MASTER_WP4_UNINA_2__M-29__bin.13.fa,241_3,54.542006615259176
MAG_141.fa,241_4,49.15314438048028
MAG_311.fa,241_5,42.85376832315264
AlvarezOrdonezA_xxxx__Q06-30__bin.11.fa,242_1,102.04511873571245
AlvarezOrdonezA_xxxx__Q04-30__bin.1.fa,242_2,66.81021605411868
AlvarezOrdonezA_xxxx__Q04-29__bin.9.fa,242_3,58.18073786317384
KastmanEK_2016__CSB600__bin.4.fa,242_4,87.19317959888764
YangC_2021__SRR13259377__bin.4.fa,242_5,102.14018581177977
KharnaiorP_2023__SRR22859379__bin.13.fa,242_6,85.1778310992927
DeFilippisF_xxxx__DS_12__bin.14.fa,242_7,74.29307375051216
WolfeBE_2014__575_CabotClothbound__bin.3.fa,242_8,43.054354888782434
KastmanEK_2016__CSB409__bin.2.fa,242_9,58.64738903838868
MAG_50.fa,242_10,75.54840801142696
AlvarezOrdonezA_xxxx__Q01-23X__bin.6.fa,242_11,93.46623875120531
AlvarezOrdonezA_xxxx__Q07-22__bin.22.fa,242_12,86.0262863705137
AlvarezOrdonezA_xxxx__Q05-22__bin.3.fa,242_13,80.3439090085095
AlvarezOrdonezA_xxxx__Q05-30__bin.3.fa,242_14,78.37651834646678
MASTER_WP4_CSIC_2__P2560__bin.13.fa,242_15,78.53521964367823
MASTER_WP4_CSIC_2__P2608__bin.29.fa,242_16,56.041830649151926
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.67.fa,242_17,74.65033294358552
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.38.fa,242_18,101.72958413431536
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.16.fa,242_19,69.88844823679435
AlvarezOrdonezA_xxxx__Q03-29__bin.8.fa,242_20,101.11059701403667
YangC_2021__SRR13259378__bin.4.fa,242_21,102.10674631697097
KastmanEK_2016__CSB888__bin.4.fa,242_22,81.4461311663239
DeFilippisF_xxxx__DF_117__bin.6.fa,242_23,84.76187509937
MASTER_WP4_TEAGASC_1__TGS14-29__bin.8.fa,242_24,91.81875867243774
MASTER_WP4_FFoQSI_3__VB09-29__bin.33.fa,242_25,57.99777000720134
MASTER_WP4_FFoQSI_3__VB09-30__bin.60.fa,242_26,51.702904573421904
MASTER_WP4_FFoQSI_3__VB02-30__bin.5.fa,242_27,57.118750620860055
DeFilippisF_xxxx__DF_15__bin.5.fa,242_28,61.91654133422502
CM_UNINA_FFOOD__FFOOD_321__bin.10.fa,242_29,84.40906078777056
CM_UNINA_FFOOD__FFOOD_298__bin.6.fa,242_30,36.99686510192742
MASTER_WP4_TEAGASC_1__TGS13-22__bin.12.fa,242_31,56.92559690214324
FalardeauJ_2023__SRR20811179__bin.11.fa,242_32,87.47111734317363
MASTER_WP4_TEAGASC_1__TGS07-23__bin.6.fa,242_33,84.7620816602648
MASTER_WP4_CSIC_1__P2167_73322__bin.10.fa,242_34,77.10998383225946
MASTER_WP4_FFoQSI_1__VB-16-M14__bin.18.fa,242_35,54.44315567333568
CM_UNINA_FFOOD__FFOOD_297__bin.6.fa,242_36,77.42729025800516
MASTER_WP4_CSIC_1__P2247_73323__bin.18.fa,242_37,57.66894917194428
MAG_463.fa,242_38,63.79139919843545
KastmanEK_2016__CSB720__bin.1.fa,242_39,76.86723073385062
MASTER_WP4_UNINA_2__O-26.1__bin.15.fa,242_40,73.24818796258236
MASTER_WP4_UNINA_1__SP109_71775__bin.15.fa,242_41,49.210144019150476
MASTER_WP4_CSIC_2__P2601__bin.30.fa,242_42,63.03671256696146
WalshAM_2020__ERS3466792__bin.4.fa,242_43,78.43519310637693
MASTER_WP4_FFoQSI_3__VB13-30__bin.17.fa,242_44,63.88156359039234
DeFilippisF_xxxx__DF_41__bin.11.fa,242_45,59.53017185063245
MASTER_WP4_TEAGASC_1__TGS13-30__bin.5.fa,242_46,52.5797228970658
WalshAM_2020__ERS3466744__bin.5.fa,242_47,62.30122801763199
MASTER_WP4_FFoQSI_2__VB11-29__bin.8.fa,242_48,63.0802409180561
AlvarezOrdonezA_xxxx__Q07-29__bin.8.fa,242_49,56.159999214822555
MASTER_WP4_TEAGASC_1__TGS15-30__bin.17.fa,242_50,74.29788035768097
MASTER_WP4_UNINA_2__H-30__bin.14.fa,242_51,65.91614474716631
CM_UNINA_FFOOD__FFOOD_285__bin.8.fa,242_52,56.79046111959514
CM_UNINA_FFOOD__FFOOD_411__bin.5.fa,242_53,64.43379936486063
MASTER_WP4_TEAGASC_1__TGS15-28__bin.23.fa,242_54,59.3432018880757
MASTER_WP4_UNINA_1__SP009_71775__bin.31.fa,242_55,57.69856344638648
MASTER_WP4_CSIC_2__P2594__bin.11.fa,242_56,50.10824819425115
AlvarezOrdonezA_xxxx__C02-19__bin.5.fa,242_57,60.24205172440875
DeFilippisF_xxxx__DS_27__bin.3.fa,242_58,52.38112705725353
KumarJ_2019__SRS4562503__bin.5.fa,243_1,93.09870667739663
LiZ_2018__SRS2920550__bin.23.fa,243_2,80.36798182404908
MAG_112.fa,244_1,96.58376425454517
EBC_090.9.fa,245_0,66.39444311436029
Vreta_bin.2.fa,246_0,87.06212674843314
LiZ_2018__SRS2920551__bin.19.fa,247_0,55.37195582622646
MASTER_WP4_CSIC_2__P2630__bin.24.fa,248_1,100.34787215800255
MASTER_WP4_UNINA_1__PB007_73417__bin.9.fa,248_2,95.73494924710052
DeFilippisF_xxxx__DF_102__bin.3.fa,248_3,99.41327799132308
DeFilippisF_xxxx__DF_67__bin.13.fa,248_4,73.34346926444772
DeFilippisF_xxxx__DF_77__bin.2.fa,248_5,45.87127539875627
