genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
WolfeBE_2014__771_Tarentaise__bin.5.fa,57_1,0.050000000000000044,average,fastANI,57
Wy5_bin.lin.34.fa,57_1,0.050000000000000044,average,fastANI,57
181.fa,58_1,0.050000000000000044,average,fastANI,58
CM_UNINA_FFOOD__FFOOD_320__bin.10.fa,58_1,0.050000000000000044,average,fastANI,58
CM_UNINA_FFOOD__FFOOD_329__bin.6.fa,58_1,0.050000000000000044,average,fastANI,58
DeFilippisF_xxxx__DF_100__bin.20.fa,58_1,0.050000000000000044,average,fastANI,58
DeFilippisF_xxxx__DF_85__bin.9.fa,58_1,0.050000000000000044,average,fastANI,58
DeFilippisF_xxxx__DS_97__bin.2.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811132__bin.8.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811221__bin.6.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811222__bin.13.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811223__bin.6.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811224__bin.7.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811281__bin.8.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811283__bin.5.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811290__bin.4.fa,58_1,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811293__bin.3.fa,58_1,0.050000000000000044,average,fastANI,58
MAG_137.fa,58_1,0.050000000000000044,average,fastANI,58
MAG_415.fa,58_1,0.050000000000000044,average,fastANI,58
MAG_626.fa,58_1,0.050000000000000044,average,fastANI,58
MAG_643.fa,58_1,0.050000000000000044,average,fastANI,58
MAG_7.fa,58_1,0.050000000000000044,average,fastANI,58
MASTER_WP4_UNINA_1__PU007_71775__bin.55.fa,58_1,0.050000000000000044,average,fastANI,58
MASTER_WP4_UNINA_1__TA003_71775__bin.9.fa,58_1,0.050000000000000044,average,fastANI,58
MASTER_WP4_UNINA_1__TA011_71775__bin.5.fa,58_1,0.050000000000000044,average,fastANI,58
MacoriG_2019__CS_R46__bin.2.fa,58_1,0.050000000000000044,average,fastANI,58
WalshAM_2020__ERS3466776__bin.12.fa,58_1,0.050000000000000044,average,fastANI,58
WalshAM_2020__ERS3466778__bin.3.fa,58_1,0.050000000000000044,average,fastANI,58
WalshAM_2020__ERS3466789__bin.1.fa,58_1,0.050000000000000044,average,fastANI,58
We4_bin.circ.1.fa,58_1,0.050000000000000044,average,fastANI,58
WolfeBE_2014__337_Mileens__bin.3.fa,58_1,0.050000000000000044,average,fastANI,58
WolfeBE_2014__365_Stichelton__bin.2.fa,58_1,0.050000000000000044,average,fastANI,58
WolfeBE_2014__626_Red_Hawk__bin.5.fa,58_1,0.050000000000000044,average,fastANI,58
WolfeBE_2014__679_Raclette__bin.3.fa,58_1,0.050000000000000044,average,fastANI,58
WolfeBE_2014__950_Rush_Creek__bin.2.fa,58_1,0.050000000000000044,average,fastANI,58
MASTER_WP4_UNINA_1__GR002_73417__bin.7.fa,58_2,0.050000000000000044,average,fastANI,58
FalardeauJ_2023__SRR20811134__bin.3.fa,59_1,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811271__bin.6.fa,59_1,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811273__bin.5.fa,59_1,0.050000000000000044,average,fastANI,59
MASTER_WP4_CSIC_2__P2578__bin.9.fa,59_1,0.050000000000000044,average,fastANI,59
DeFilippisF_xxxx__DF_11__bin.12.fa,59_2,0.050000000000000044,average,fastANI,59
DeFilippisF_xxxx__DS_2__bin.10.fa,59_2,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811271__bin.7.fa,59_2,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811272__bin.8.fa,59_2,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811273__bin.3.fa,59_2,0.050000000000000044,average,fastANI,59
FalardeauJ_2023__SRR20811274__bin.6.fa,59_2,0.050000000000000044,average,fastANI,59
FontanaF_2023__SRR20746927__bin.2.fa,59_2,0.050000000000000044,average,fastANI,59
KastmanEK_2016__CSB694__bin.2.fa,59_2,0.050000000000000044,average,fastANI,59
MAG_622.fa,59_2,0.050000000000000044,average,fastANI,59
WolfeBE_2014__322_Camembert__bin.2.fa,59_2,0.050000000000000044,average,fastANI,59
AlvarezOrdonezA_xxxx__R03-19__bin.13.fa,60_1,0.050000000000000044,average,fastANI,60
DeFilippisF_xxxx__DF_114__bin.6.fa,60_1,0.050000000000000044,average,fastANI,60
FalardeauJ_2023__SRR20811152__bin.2.fa,60_1,0.050000000000000044,average,fastANI,60
FalardeauJ_2023__SRR20811174__bin.1.fa,60_1,0.050000000000000044,average,fastANI,60
MAG_430.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_CSIC_2__P2584__bin.5.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_CSIC_2__P2586__bin.3.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.21.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.14.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_FFoQSI_2__VB10-22__bin.2.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_FFoQSI_3__VB07-22__bin.6.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_TEAGASC_1__TGS04-23__bin.31.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_TEAGASC_1__TGS04-28__bin.18.fa,60_1,0.050000000000000044,average,fastANI,60
MASTER_WP4_TEAGASC_1__TGS04-29__bin.13.fa,60_1,0.050000000000000044,average,fastANI,60
MacoriG_2019__CS_R2__bin.9.fa,60_1,0.050000000000000044,average,fastANI,60
WalshAM_2020__ERS3466746__bin.5.fa,60_1,0.050000000000000044,average,fastANI,60
DeFilippisF_xxxx__DS_2__bin.14.fa,61_1,0.050000000000000044,average,fastANI,61
FontanaF_2023__SRR20746954__bin.5.fa,61_1,0.050000000000000044,average,fastANI,61
MAG_105.fa,61_1,0.050000000000000044,average,fastANI,61
MASTER_WP4_FFoQSI_3__VB01-22__bin.1.fa,61_1,0.050000000000000044,average,fastANI,61
MASTER_WP4_UNINA_1__SR008_71775__bin.11.fa,61_1,0.050000000000000044,average,fastANI,61
MASTER_WP4_FFoQSI_3__VB14-22__bin.41.fa,62_0,0.050000000000000044,average,fastANI,62
MAG_404.fa,63_1,0.050000000000000044,average,fastANI,63
WalshAM_2020__ERS3466737__bin.1.fa,63_1,0.050000000000000044,average,fastANI,63
AlvarezOrdonezA_xxxx__Q06-29__bin.4.fa,63_2,0.050000000000000044,average,fastANI,63
MASTER_WP4_CSIC_1__P2135_73322__bin.7.fa,63_3,0.050000000000000044,average,fastANI,63
MASTER_WP4_TEAGASC_1__TGS14-22__bin.58.fa,64_0,0.050000000000000044,average,fastANI,64
Wy2_bin.circ.5.fa,65_0,0.050000000000000044,average,fastANI,65
BertuzziAS_2018__ERS2032116__bin.10.fa,66_1,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032119__bin.4.fa,66_1,0.050000000000000044,average,fastANI,66
DeFilippisF_xxxx__DF_114__bin.13.fa,66_1,0.050000000000000044,average,fastANI,66
MAG_170.fa,66_1,0.050000000000000044,average,fastANI,66
MASTER_WP4_TEAGASC_1__TGS01-22__bin.24.fa,66_1,0.050000000000000044,average,fastANI,66
MASTER_WP4_TEAGASC_1__TGS06-22__bin.14.fa,66_1,0.050000000000000044,average,fastANI,66
MASTER_WP4_UNINA_1__SR008_71775__bin.19.fa,66_1,0.050000000000000044,average,fastANI,66
169.fa,66_2,0.050000000000000044,average,fastANI,66
179.fa,66_2,0.050000000000000044,average,fastANI,66
182.fa,66_2,0.050000000000000044,average,fastANI,66
AlvarezOrdonezA_xxxx__C03-19__bin.28.fa,66_2,0.050000000000000044,average,fastANI,66
AlvarezOrdonezA_xxxx__C06-18__bin.11.fa,66_2,0.050000000000000044,average,fastANI,66
AlvarezOrdonezA_xxxx__F01-18__bin.11.fa,66_2,0.050000000000000044,average,fastANI,66
AlvarezOrdonezA_xxxx__F03-18__bin.18.fa,66_2,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032116__bin.6.fa,66_2,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032119__bin.5.fa,66_2,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032120__bin.4.fa,66_2,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032122__bin.13.fa,66_2,0.050000000000000044,average,fastANI,66
BertuzziAS_2018__ERS2032123__bin.5.fa,66_2,0.050000000000000044,average,fastANI,66
DeFilippisF_xxxx__DS_107__bin.10.fa,66_2,0.050000000000000044,average,fastANI,66
DeFilippisF_xxxx__DS_50__bin.1.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811133__bin.9.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811152__bin.8.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811153__bin.2.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811174__bin.3.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811227__bin.4.fa,66_2,0.050000000000000044,average,fastANI,66
FalardeauJ_2023__SRR20811276__bin.11.fa,66_2,0.050000000000000044,average,fastANI,66
FontanaF_2023__SRR20746954__bin.3.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_321.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_383.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_384.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_429.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_456.fa,66_2,0.050000000000000044,average,fastANI,66
MAG_620.fa,66_2,0.050000000000000044,average,fastANI,66
MASTER_WP4_TEAGASC_1__TGS08-29__bin.22.fa,66_2,0.050000000000000044,average,fastANI,66
O2_bin.circ.2.fa,66_2,0.050000000000000044,average,fastANI,66
O6_bin.full.65.fa,66_2,0.050000000000000044,average,fastANI,66
WalshAM_2020__ERS3466727__bin.2.fa,66_2,0.050000000000000044,average,fastANI,66
WolfeBE_2014__319_Tarentaise__bin.1.fa,66_2,0.050000000000000044,average,fastANI,66
180.fa,67_1,0.050000000000000044,average,fastANI,67
BertuzziAS_2018__ERS2032104__bin.6.fa,67_1,0.050000000000000044,average,fastANI,67
BertuzziAS_2018__ERS2032112__bin.6.fa,67_1,0.050000000000000044,average,fastANI,67
MAG_73.fa,67_1,0.050000000000000044,average,fastANI,67
MASTER_WP4_TEAGASC_1__TGS14-22__bin.14.fa,67_1,0.050000000000000044,average,fastANI,67
MacoriG_2019__CS_R32__bin.3.fa,67_1,0.050000000000000044,average,fastANI,67
WalshAM_2020__ERS3466772__bin.5.fa,67_1,0.050000000000000044,average,fastANI,67
MAG_409.fa,67_2,0.050000000000000044,average,fastANI,67
164.fa,68_1,0.050000000000000044,average,fastANI,68
MASTER_WP4_TEAGASC_1__TGS15-30__bin.13.fa,68_1,0.050000000000000044,average,fastANI,68
O4_bin.circ.1.fa,68_1,0.050000000000000044,average,fastANI,68
175.fa,68_2,0.050000000000000044,average,fastANI,68
MAG_176.fa,69_1,0.050000000000000044,average,fastANI,69
MacoriG_2019__CS_2__bin.6.fa,69_1,0.050000000000000044,average,fastANI,69
WalshAM_2020__ERS3466727__bin.1.fa,69_1,0.050000000000000044,average,fastANI,69
WalshAM_2020__ERS3466745__bin.6.fa,69_1,0.050000000000000044,average,fastANI,69
AlvarezOrdonezA_xxxx__R03-19__bin.22.fa,70_0,0.050000000000000044,average,fastANI,70
MASTER_WP4_FFoQSI_3__VB14-22__bin.35.fa,71_0,0.050000000000000044,average,fastANI,71
AlvarezOrdonezA_xxxx__Q08-22__bin.9.fa,72_0,0.050000000000000044,average,fastANI,72
MASTER_WP4_UNINA_2__U-22__bin.12.fa,73_0,0.050000000000000044,average,fastANI,73
MAG_416.fa,74_1,0.050000000000000044,average,fastANI,74
MAG_445.fa,74_1,0.050000000000000044,average,fastANI,74
MacoriG_2019__CS_R42__bin.6.fa,74_1,0.050000000000000044,average,fastANI,74
WalshAM_2020__ERS3466749__bin.1.fa,74_1,0.050000000000000044,average,fastANI,74
WolfeBE_2014__337_Mileens__bin.2.fa,74_1,0.050000000000000044,average,fastANI,74
DeFilippisF_xxxx__DF_100__bin.2.fa,75_1,0.050000000000000044,average,fastANI,75
DeFilippisF_xxxx__DF_11__bin.20.fa,75_1,0.050000000000000044,average,fastANI,75
DeFilippisF_xxxx__DF_18__bin.7.fa,75_1,0.050000000000000044,average,fastANI,75
FalardeauJ_2023__SRR20811176__bin.3.fa,75_1,0.050000000000000044,average,fastANI,75
FontanaF_2023__SRR20746930__bin.6.fa,75_1,0.050000000000000044,average,fastANI,75
MAG_418.fa,75_1,0.050000000000000044,average,fastANI,75
MAG_437.fa,75_1,0.050000000000000044,average,fastANI,75
MASTER_WP4_UNINA_1__GO004_71775__bin.29.fa,75_1,0.050000000000000044,average,fastANI,75
MASTER_WP4_UNINA_1__GO102_71775__bin.35.fa,75_1,0.050000000000000044,average,fastANI,75
MASTER_WP4_UNINA_1__TA003_71775__bin.16.fa,75_1,0.050000000000000044,average,fastANI,75
MacoriG_2019__CS_R33__bin.1.fa,75_1,0.050000000000000044,average,fastANI,75
WalshAM_2020__ERS3466773__bin.6.fa,75_1,0.050000000000000044,average,fastANI,75
MASTER_WP4_TEAGASC_1__TGS04-28__bin.21.fa,76_1,0.050000000000000044,average,fastANI,76
MASTER_WP4_TEAGASC_1__TGS04-29__bin.10.fa,76_1,0.050000000000000044,average,fastANI,76
MAG_130.fa,76_2,0.050000000000000044,average,fastANI,76
MAG_447.fa,76_2,0.050000000000000044,average,fastANI,76
WalshAM_2020__ERS3466749__bin.4.fa,76_2,0.050000000000000044,average,fastANI,76
We2_bin.full.44.fa,76_3,0.050000000000000044,average,fastANI,76
We2_bin.circ.8.fa,77_1,0.050000000000000044,average,fastANI,77
Wy3_bin.full.16.fa,77_1,0.050000000000000044,average,fastANI,77
FalardeauJ_2023__SRR20811221__bin.7.fa,78_1,0.050000000000000044,average,fastANI,78
MAG_454.fa,78_1,0.050000000000000044,average,fastANI,78
MAG_51.fa,78_1,0.050000000000000044,average,fastANI,78
ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa,78_1,0.050000000000000044,average,fastANI,78
WalshAM_2020__ERS3466790__bin.3.fa,78_1,0.050000000000000044,average,fastANI,78
We2_bin.full.46.fa,78_1,0.050000000000000044,average,fastANI,78
WolfeBE_2014__316_Langre__bin.4.fa,78_1,0.050000000000000044,average,fastANI,78
WolfeBE_2014__626_Red_Hawk__bin.2.fa,78_1,0.050000000000000044,average,fastANI,78
Wy3_bin.full.20.fa,78_1,0.050000000000000044,average,fastANI,78
MAG_18.fa,79_1,0.050000000000000044,average,fastANI,79
MASTER_WP4_CSIC_2__P2619__bin.31.fa,79_2,0.050000000000000044,average,fastANI,79
MASTER_WP4_CSIC_2__P2603__bin.2.fa,79_3,0.050000000000000044,average,fastANI,79
MASTER_WP4_CSIC_2__P2611__bin.14.fa,79_3,0.050000000000000044,average,fastANI,79
YouL_2022__SRR13308523__bin.20.fa,79_3,0.050000000000000044,average,fastANI,79
YouL_2022__SRR13308531__bin.1.fa,79_3,0.050000000000000044,average,fastANI,79
YouL_2022__SRR13308540__bin.9.fa,79_3,0.050000000000000044,average,fastANI,79
DeFilippisF_xxxx__DF_9__bin.12.fa,79_4,0.050000000000000044,average,fastANI,79
DeFilippisF_xxxx__DF_100__bin.18.fa,80_1,0.050000000000000044,average,fastANI,80
DeFilippisF_xxxx__DF_18__bin.18.fa,80_1,0.050000000000000044,average,fastANI,80
DeFilippisF_xxxx__DF_32__bin.17.fa,80_1,0.050000000000000044,average,fastANI,80
MAG_632.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.25.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.11.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.80.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.27.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.27.fa,80_1,0.050000000000000044,average,fastANI,80
MASTER_WP4_UNINA_1__TA011_71775__bin.2.fa,80_1,0.050000000000000044,average,fastANI,80
WolfeBE_2014__679_Raclette__bin.13.fa,80_1,0.050000000000000044,average,fastANI,80
WolfeBE_2014__705_Forme_dAmbert__bin.4.fa,80_1,0.050000000000000044,average,fastANI,80
MAG_451.fa,81_1,0.050000000000000044,average,fastANI,81
MAG_452.fa,81_1,0.050000000000000044,average,fastANI,81
MAG_153.fa,82_1,0.050000000000000044,average,fastANI,82
MAG_408.fa,82_1,0.050000000000000044,average,fastANI,82
We2_bin.full.36.fa,82_1,0.050000000000000044,average,fastANI,82
Wy4_bin.full.1.fa,82_1,0.050000000000000044,average,fastANI,82
MAG_407.fa,83_1,0.050000000000000044,average,fastANI,83
MAG_90.fa,83_1,0.050000000000000044,average,fastANI,83
WalshAM_2020__ERS3466737__bin.3.fa,83_1,0.050000000000000044,average,fastANI,83
176.fa,84_1,0.050000000000000044,average,fastANI,84
DeFilippisF_xxxx__DF_114__bin.3.fa,84_1,0.050000000000000044,average,fastANI,84
DeFilippisF_xxxx__DF_32__bin.21.fa,84_1,0.050000000000000044,average,fastANI,84
DeFilippisF_xxxx__DF_33__bin.13.fa,84_1,0.050000000000000044,average,fastANI,84
DeFilippisF_xxxx__DF_34__bin.23.fa,84_1,0.050000000000000044,average,fastANI,84
DeFilippisF_xxxx__DF_42__bin.10.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811131__bin.8.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811132__bin.2.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811227__bin.6.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811228__bin.6.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811229__bin.4.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811272__bin.10.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811280__bin.3.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811281__bin.6.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811282__bin.3.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811283__bin.2.fa,84_1,0.050000000000000044,average,fastANI,84
FalardeauJ_2023__SRR20811293__bin.11.fa,84_1,0.050000000000000044,average,fastANI,84
FontanaF_2023__SRR20746930__bin.2.fa,84_1,0.050000000000000044,average,fastANI,84
LeechJ_2020__ERS3967704__bin.1.fa,84_1,0.050000000000000044,average,fastANI,84
MAG_114.fa,84_1,0.050000000000000044,average,fastANI,84
MAG_438.fa,84_1,0.050000000000000044,average,fastANI,84
MAG_455.fa,84_1,0.050000000000000044,average,fastANI,84
MASTER_WP4_TEAGASC_1__TGS06-22__bin.4.fa,84_1,0.050000000000000044,average,fastANI,84
O2_bin.circ.8.fa,84_1,0.050000000000000044,average,fastANI,84
O2_bin.full.47.fa,84_1,0.050000000000000044,average,fastANI,84
WalshAM_2020__ERS3466773__bin.3.fa,84_1,0.050000000000000044,average,fastANI,84
WalshAM_2020__ERS3466791__bin.1.fa,84_1,0.050000000000000044,average,fastANI,84
We2_bin.full.21.fa,84_1,0.050000000000000044,average,fastANI,84
We2_bin.full.53.fa,84_1,0.050000000000000044,average,fastANI,84
WolfeBE_2014__316_Langre__bin.6.fa,84_1,0.050000000000000044,average,fastANI,84
WolfeBE_2014__626_Red_Hawk__bin.4.fa,84_1,0.050000000000000044,average,fastANI,84
Wy2_bin.full.11.fa,84_1,0.050000000000000044,average,fastANI,84
MASTER_WP4_UNINA_2__V-29__bin.28.fa,85_0,0.050000000000000044,average,fastANI,85
CM_UNINA_FFOOD__FFOOD_254__bin.8.fa,86_1,0.050000000000000044,average,fastANI,86
MagliuloR_2024__SRR28235383__bin.13.fa,86_1,0.050000000000000044,average,fastANI,86
MAG_446.fa,87_1,0.050000000000000044,average,fastANI,87
MAG_72.fa,87_1,0.050000000000000044,average,fastANI,87
MacoriG_2019__CS_R46__bin.3.fa,87_1,0.050000000000000044,average,fastANI,87
WalshAM_2020__ERS3466749__bin.7.fa,87_1,0.050000000000000044,average,fastANI,87
WalshAM_2020__ERS3466789__bin.9.fa,87_1,0.050000000000000044,average,fastANI,87
WalshAM_2020__ERS3466790__bin.1.fa,87_1,0.050000000000000044,average,fastANI,87
MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa,87_2,0.050000000000000044,average,fastANI,87
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.17.fa,88_1,0.050000000000000044,average,fastANI,88
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.37.fa,88_1,0.050000000000000044,average,fastANI,88
MAG_17.fa,88_2,0.050000000000000044,average,fastANI,88
MAG_406.fa,88_2,0.050000000000000044,average,fastANI,88
MAG_493.fa,88_2,0.050000000000000044,average,fastANI,88
MASTER_WP4_TEAGASC_1__TGS11-22__bin.17.fa,88_2,0.050000000000000044,average,fastANI,88
MacoriG_2019__CS_40__bin.4.fa,88_2,0.050000000000000044,average,fastANI,88
WalshAM_2020__ERS3466737__bin.4.fa,88_2,0.050000000000000044,average,fastANI,88
AlvarezOrdonezA_xxxx__Q01-22__bin.8.fa,88_3,0.050000000000000044,average,fastANI,88
MASTER_WP4_CSIC_1__P2136_73322__bin.11.fa,88_3,0.050000000000000044,average,fastANI,88
MASTER_WP4_TEAGASC_1__TGS01-22__bin.6.fa,88_3,0.050000000000000044,average,fastANI,88
AlvarezOrdonezA_xxxx__Q05-22__bin.10.fa,88_4,0.050000000000000044,average,fastANI,88
AlvarezOrdonezA_xxxx__Q06-22__bin.3.fa,88_4,0.050000000000000044,average,fastANI,88
MASTER_WP4_CSIC_1__P2137_73322__bin.33.fa,88_4,0.050000000000000044,average,fastANI,88
MASTER_WP4_FFoQSI_1__VB-14D__bin.23.fa,89_1,0.050000000000000044,average,fastANI,89
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.13.fa,89_1,0.050000000000000044,average,fastANI,89
MASTER_WP4_FFoQSI_3__VB14-22__bin.56.fa,89_1,0.050000000000000044,average,fastANI,89
MASTER_WP4_CSIC_1__P2237_73323__bin.8.fa,90_0,0.050000000000000044,average,fastANI,90
YasirM_2022__SRR18334999__bin.1.fa,91_0,0.050000000000000044,average,fastANI,91
ArikanM_2020__ERS1939655__bin.9.fa,92_1,0.050000000000000044,average,fastANI,92
MAG_308.fa,92_1,0.050000000000000044,average,fastANI,92
DeFilippisF_xxxx__DF_58__bin.5.fa,93_1,0.050000000000000044,average,fastANI,93
DeFilippisF_xxxx__DF_75__bin.10.fa,93_1,0.050000000000000044,average,fastANI,93
MAG_310.fa,93_1,0.050000000000000044,average,fastANI,93
MAG_467.fa,93_1,0.050000000000000044,average,fastANI,93
MAG_468.fa,93_1,0.050000000000000044,average,fastANI,93
MASTER_WP4_UNINA_1__GO011_71775__bin.3.fa,93_1,0.050000000000000044,average,fastANI,93
MASTER_WP4_UNINA_2__E-22__bin.10.fa,93_1,0.050000000000000044,average,fastANI,93
MASTER_WP4_UNINA_2__R-35__bin.9.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERR752914__bin.5.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERS654083__bin.3.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERS654085__bin.9.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERS654086__bin.3.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERS654087__bin.5.fa,93_1,0.050000000000000044,average,fastANI,93
QuigleyL_2016__ERS654089__bin.5.fa,93_1,0.050000000000000044,average,fastANI,93
YangC_2021__SRR13259379__bin.3.fa,93_1,0.050000000000000044,average,fastANI,93
MASTER_WP4_CSIC_1__P2138_73322__bin.7.fa,94_1,0.050000000000000044,average,fastANI,94
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.19.fa,94_1,0.050000000000000044,average,fastANI,94
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.33.fa,94_1,0.050000000000000044,average,fastANI,94
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.50.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.4.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.28.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__VB-12D__bin.16.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__VB-14D__bin.9.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.1.fa,95_1,0.050000000000000044,average,fastANI,95
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.35.fa,95_1,0.050000000000000044,average,fastANI,95
MortensenS_xxxx__WK035-2-G-48h-04B2_S111__bin.2.fa,96_1,0.050000000000000044,average,fastANI,96
